"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1954.9/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xd1f356fb2680891e94d7610d838c97218267c9f6cf9653c98bfaa20c4d43c7a3","14044767","1642712385","2022-01-20 20:59:45","0x0f4023208058ecffcb22a7409df11f6d6013fe8a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.18130451558000796","354.432197507358","3002.43","","","Create Vault",""
"0x77d2bae3e652158cece220a85d46a278eb888689832d74d1b668feab24c75ab4","14044767","1642712385","2022-01-20 20:59:45","0x0f4023208058ecffcb22a7409df11f6d6013fe8a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.17879918376845007","349.534524348943","3002.43","","","Create Vault",""
"0x847173e695f88faa4485409caa573dea311629078e19b60eaeeac56140a7402a","14046211","1642731538","2022-01-21 02:18:58","0x866f1109fbef16beaaa46cf563e47c74f5c87ace","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.263576936042252352","515.266552268999","2569.59","","","Create Vault",""
"0xa1ba8ce2e546af22d10cb8b4df54d8d90f390becdf287fef70b696ca7f60b024","14057022","1642876071","2022-01-22 18:27:51","0x1288e3dad9deb275deb8793f5e206ab17bf11224","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.1484148","290.13609252","2412.23","","","Create Vault",""
"0x5f4a1812424e2b95535a7e254caee4885b64a60edf7973b553c208f4b0d602c9","14060454","1642921773","2022-01-23 07:09:33","0x6df382c91387f616168b16b45b55df7fb19f51ca","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.097029895302228096","189.683742326326","2541.60","","","Create Vault",""
"0x9338f40fe5ac95faa86da44323db6f8d6751ed961f3afb31c743cec12003f1e6","14069340","1643040815","2022-01-24 16:13:35","0x9726041047644626468922598128349778349982","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.169385795521483896","331.132291664949","2442.27","","","Create Vault",""
"0xd303611c9dc4998ba71931d6aebd8ad1c6bd4060ee6ddaef35d4a0c2a8353e80","14072600","1643084559","2022-01-25 04:22:39","0x1725748893a684396f0c017df8309fec74fa9981","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.14223103297632066","278.047446365409","2459.65","","","Create Vault",""
"0xad41a98d60c2e2210f83feb4d39c1bee61922f633441b9307771d1d28f046aa3","14073206","1643092689","2022-01-25 06:38:09","0x51edb6e986c31d13838f165737fe3fba9f689f38","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.096114969991529676","187.895154836441","2459.65","","","Create Vault",""
"0x561ed0acc9626c8c1e7a9024e007e456e31c8b24ef0579455e41150d698274da","14079467","1643176077","2022-01-26 05:47:57","0x83f39aad48920bf2e26624d84b5e80cffa8590c8","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.124962853669094","244.289882637712","2464.13","","","Create Vault",""
"0xaf560931b9187bd00dfaa9040eb3de1d1aa8fd800999d6cf0c073f36bc8f75ce","14085508","1643257608","2022-01-27 04:26:48","0x240ad467a71210629d71d4de22ebde27951c83fc","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.12824425543380624","250.704694947548","2425.83","","","Create Vault",""
"0x8dcca5556717c337bffe7754f50c7ffd3eb80baa77fc2b7675d79b8d48b3f479","14096239","1643400458","2022-01-28 20:07:38","0x866f1109fbef16beaaa46cf563e47c74f5c87ace","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.202517429280362834","395.901322500181","2547.03","","","Create Vault",""
"0x28d9b5a0b722434f25c75b330a29ce8883e143bc93cf8b7ab8fd103e0463b185","14102123","1643478955","2022-01-29 17:55:55","0xc6c2d5ee69745a1e9f2d1a06e0ef0788bd924302","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.14206094356170222","277.714938568772","2603.10","","","Create Vault",""
"0x68a563458def02f462f32971d7d85ef5974ccc3571276714ba24b8458e881ad6","14106815","1643541383","2022-01-30 11:16:23","0xf3d9281fa183b74f32b96e1c5244596045f4ede8","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.083325217824840752","162.892468325781","2603.24","","","Create Vault",""
"0x5b29d6d23ff8f3c347f73ff642ea454c54eb4ecfd5ffbf9b518d1f6686e04045","14107525","1643551068","2022-01-30 13:57:48","0xa745067637cfea3fef6861135fad57ad38df3bfe","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.09897424623259536","193.484753960101","2603.24","","","Create Vault",""
"0xe9c5f5f7e9cb68f69da9aa8a0a5ac9058e54ec5073c1cb6201c17b5de074ac8d","14111103","1643597969","2022-01-31 02:59:29","0xe72eb31b59f85b19499a0f3b3260011894fa0d65","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.11283275331168559","220.576749449014","2689.14","","","Create Vault",""
"0x81bca4fc11668fb2d1f2ad1a3c566fba87e4f88348929149b4ed79377b7c5a09","14131830","1643875415","2022-02-03 08:03:35","0x7d2550161e8a31d0b9585bb9c88e63e9644af740","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.086686203560361408","169.462859340151","2697.18","","","Create Vault",""
"0x1eb0debedf3bafaa918ca74fb0095fca82c43dbae487ec59a52c2a2c7607d043","14132280","1643881920","2022-02-03 09:52:00","0xd16fd59e694dbb831050dfbbc18f375d837c3288","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.10132101687545376","198.072455889825","2697.18","","","Create Vault",""
"0x952c91cc94594a8d36adf0e4904d4a343a6e6244e5f31b3bc99c113056b7d01f","14133232","1643894203","2022-02-03 13:16:43","0xb0331b22161ca290a15f825a29c008dcb5e1ff68","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.085124328518055456","166.409549819947","2697.18","","","Create Vault",""
"0xe15ca992f78bed8c41092d5d7d1b30b55bcae59f5e2eac93eaa0f763efbecf8d","14141427","1644002881","2022-02-04 19:28:01","0x8213985ee0904c659efc64859a9759cc222eb259","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.098003087393049696","191.586235544673","2997.18","","","Create Vault",""
"0xbe4bdf2b8e07b48bf040c2cd5761e9a6fb9fba39ec1cb8128c94fc34d78ef2ed","14146631","1644072511","2022-02-05 14:48:31","0x23b11ff67c2193b97cb37771d15a537b977d2278","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.043182141410211552","84.4167682428226","3015.26","","","Create Vault",""
"0x9d209e878cab4f39f704fc117a0a38c7854ba5ffafa118949cb2b9d9989fbb2f","14147874","1644089298","2022-02-05 19:28:18","0x774e07d068d952dfd5e1c432e9f65010f4f823eb","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.084929423126935722","166.028529270847","3015.26","","","Create Vault",""
"0x4a2122c99abe26b6216c72faf0a4e00d00d29f89ec8f47111bebdee7dbe36d3a","14148226","1644094342","2022-02-05 20:52:22","0xdca119ab841e632f8bc9aa003dccdeba9c6d2907","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.102353746670328384","200.091339365825","3015.26","","","Create Vault",""
"0x236a8ad8129760735b787fdf16032d0e01b8f4a9acdde10ba2f6292b3caad629","14149093","1644105756","2022-02-06 00:02:36","0x8b904e14854254d1052d63cd49a38450cb099c65","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.081332816834008524","158.997523628803","3057.68","","","Create Vault",""
"0x8834ec437ca0e0004ea0a2e123645febde1856e8e7a484e884bd2bb9f6b71fdd","14149172","1644107004","2022-02-06 00:23:24","0x75171925ea1810334e91ae81752a5fa602dfef5f","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.083979707240165616","164.1719296838","3057.68","","","Create Vault",""
"0x586f4f0caacae35a8513c6aaaa597bada47545fa286ba90ff18f458029c7d5ee","14168632","1644366441","2022-02-09 00:27:21","0x15d5dc88ba65fd39bfefaa409fd9857cba4fb93b","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.166370837499276566","325.238350227336","3246.72","","","Create Vault",""
"0x9cff6e1984d7bb1fba7cf99767cb1f018659728d639bf851b1ffee2c025dbf66","14176002","1644464420","2022-02-10 03:40:20","0x774e07d068d952dfd5e1c432e9f65010f4f823eb","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.100137176009022048","195.758165380037","3074.84","","","Create Vault",""
"0xb0da972c7fbcda8b416d7f8f826e84b39e67054bb3e75fb908ded6743bd67471","14180399","1644524039","2022-02-10 20:13:59","0x240ad467a71210629d71d4de22ebde27951c83fc","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.12630280102240014","246.90934571869","3074.84","","","Create Vault",""
"0x06625fe21f4e517b39f5a26db2e9b29541fc819b676423f7471f03848313007f","14181860","1644543395","2022-02-11 01:36:35","0x073ab1c0cad3677cde9bdb0cdeedc2085c029579","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.062910612735798192","122.983956837212","2928.93","","","Create Vault",""
"0x20a5b5aba58f491520f576d42483561f4c609d88b3c43d982a382bbe394b2296","14181946","1644544770","2022-02-11 01:59:30","0x07c492813e26355a7be30c35d2e6f0327cdb88b2","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.138781943449565808","271.304821249556","2928.93","","","Create Vault",""
"0xb654d8b915dcff1632580074d24aa3c3c219c585dff0ca7d2d864716bb075398","14181957","1644544942","2022-02-11 02:02:22","0x07c492813e26355a7be30c35d2e6f0327cdb88b2","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.11310191715893532","221.102937854003","2928.93","","","Create Vault",""
"0x2a0db15a44baa6eac4de702db428f048de4592c46afc214c3e078d82fbbc19f7","14181982","1644545270","2022-02-11 02:07:50","0x07c492813e26355a7be30c35d2e6f0327cdb88b2","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.084133243683760824","164.472078077384","2928.93","","","Create Vault",""
"0xd84e663d24264fa611664c7c8f82690696232d110f645453fd18625ff6a44d37","14183380","1644564124","2022-02-11 07:22:04","0x694e64d4ad77e0c234b7b1c55ac40302ad86ce3f","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.056201101785720788","109.867533880906","2928.93","","","Create Vault",""
"0xa6aa9d01f1ed4ae5dd7ef62d428e454f9e16049bab98b458ba8cb7b6365e17a6","14193518","1644698733","2022-02-12 20:45:33","0x948f02054da06e97a12b96154fedb46171bb2811","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.09051802016609088","176.953677622691","2918.34","","","Create Vault",""
"0xc4a56cc91a97111782452ff2d20717464fa8da5845eb9b0473dce4e428a90d21","14199948","1644783786","2022-02-13 20:23:06","0xdda232917c3303605d5289db3e7ef9762fc82ddd","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.07928946301756488","155.002971253038","2872.44","","","Create Vault",""
"0x18fa03e45d00c6d32cc81298a2b406824922d6511d76cc8f55604784616ffc49","14209099","1644906309","2022-02-15 06:25:09","0xbc28539fc2886b38c880dccce4db4b3a9ed9d2b0","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0423970016595426","82.8818985442398","3185.81","","","Create Vault",""
"0x5bea31407930d95e523a1b6ef029d1ea16f8678619b459677e80c2b938a77ac0","14211659","1644941190","2022-02-15 16:06:30","0xdca119ab841e632f8bc9aa003dccdeba9c6d2907","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.08282031989808808","161.905443368772","3185.81","","","Create Vault",""
"0x250c6847e071dd91ab81f5852eb8091879a2f1e2f94a1f49935df4396e8325c7","14236383","1645272043","2022-02-19 12:00:43","0xe417a1a9c3ced73347ac34f1a6a5ac0019a22661","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.039651998689195536","77.5156922375084","2764.50","","","Create Vault",""
"0x0f82d3fbd35f22bdc56d823d648fbe20e6698fb0e92c5abe896c7dee556b6d52","14244596","1645382641","2022-02-20 18:44:01","0xbd277d616f747ec7a2bdc6cce9d8fb69d5372453","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.075191948216567188","146.992739568567","2622.70","","","Create Vault",""
"0x03ce192b7663da53f65199b9cdaa46ab9f7fe99dbff23688b54a2c5f0f208973","14248750","1645437722","2022-02-21 10:02:02","0x43ff148a74596aa55879b34dfef9fcc35e4ae58a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.043584559813044624","85.203455978521","2570.15","","","Create Vault",""
"0xbfcf82725de724f3a5064935267e9a24bb52c09340e7c8940142fd8242b6c501","14253302","1645498366","2022-02-22 02:52:46","0x5662e5cc63930f966477d4736ff960a9010d70cf","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.092881934386465752","181.574893532102","2638.81","","","Create Vault",""
"0x21956652193b5ac9cef032914598f2c3d19e9f2a33c105415fc2020cf6227258","14257550","1645555506","2022-02-22 18:45:06","0xec8419cde6bb6c6885e68e335e1ab195b3cea682","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.092880978569260224","181.573025005047","2638.81","","","Create Vault",""
"0x8fdd207ef7b93f5271f0432301d33659ab21098dfea47fa557bd33a79fd2d02f","14262161","1645616999","2022-02-23 11:49:59","0x0b038779c3fad5767d0257107c8d9b21dabb5ed7","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.050834897632099224","99.3771413809908","2580.97","","","Create Vault",""
"0xba490541b8f5760ad81c6858a9c99e164ab5dd46ecef118b507ea332321244bd","14265669","1645663408","2022-02-24 00:43:28","0xe35c3d08163da9bd4efa00879a78504d69820b5c","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.061700422097058876","120.61815515754","2597.94","","","Create Vault",""
"0x67f435b62ceba62d878f796002893af7d154a8ced95173cc44dcdb01da71a979","14290913","1646000655","2022-02-27 22:24:15","0x0bbe57e1fab883a9b90f88823ca4d07068b0d464","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.089103279066394354","174.188000246894","2617.32","","","Create Vault",""
"0x6f16b7cf4ea98ea50a3f84c7ef88688fced8857b566926d6f5d3460a8db7798a","14309908","1646254571","2022-03-02 20:56:11","0x429f13e4ec5e57c9ae2388c5020e372f73fe168a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.040530032914110984","79.2321613437956","2948.63","","","Create Vault",""
"0x4bde0ad489aead00d5ea02c30a4a74bf70bb3471b33cd4d7ef2b8950d30d3849","14316525","1646343856","2022-03-03 21:44:16","0xc144647c80f49d8cf5a96872d86b9fa19943cfb8","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.046687708843879284","91.2698020188996","2833.71","","","Create Vault",""
"0x0967f7e58d727a0b812b5befbb82d8eea4669f451853c9ece5cc93f746ebf846","14327987","1646498407","2022-03-05 16:40:07","0xb73888476dccade29770175966ccc5ad50e45b48","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.05085288596947878","99.4123067817341","2666.18","","","Create Vault",""
"0x181b9a048e6682239ea0144654d2a52fad5807f1e5899fae1569d493dca54194","14328323","1646502644","2022-03-05 17:50:44","0xb73888476dccade29770175966ccc5ad50e45b48","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.046579237949174112","91.0577522668405","2666.18","","","Create Vault",""
"0x93b03915373984930150efc1784b1e6224ced8eb32a4eeab42dab0c3948888a7","14334290","1646582557","2022-03-06 16:02:37","0x3a05aa124f70e6aba2c524594314637842102c75","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.047084432992025136","92.0453580561099","2552.58","","","Create Vault",""
"0x4a1f05a2a0afd63a671720db886f1f98cdd2211da7b97a5eb343a94bf515789f","14353209","1646837524","2022-03-09 14:52:04","0xaf34964b228d7c671fdac25a277f9d9a33fa9730","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.03951061441900956","77.2393001277218","2733.05","","","Create Vault",""
"0x7ab13fb38ab4a8a8e9850d8afa32e177d1cad857dbf7ad8dcb81af8a12432af0","14356271","1646877784","2022-03-10 02:03:04","0xc2a92a640d148eee15d16ac307fe8039e37b9073","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.03710154","72.529800546","2608.64","","","Create Vault",""
"0x3fdfc48a3c2f49543a8644c15d7a03624d68a8637213626d1ebc0218e640fe1e","14363116","1646968603","2022-03-11 03:16:43","0xe0908c4bb4fb2041dff71e87e1f76ac4c4cc625f","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.03616369357921992","70.696404578017","2557.57","","","Create Vault",""
"0x92d9ff72aedfaac6fdc56655d037ef5314543aff26c26920e2794342fa523639","14363127","1646968792","2022-03-11 03:19:52","0xe0908c4bb4fb2041dff71e87e1f76ac4c4cc625f","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.04648731203465028","90.8780462965378","2557.57","","","Create Vault",""
"0xb811a303e8b43f2b990a8ef63069d37f95169fadcdf126359c444e55cc90524b","14363194","1646969574","2022-03-11 03:32:54","0xe0908c4bb4fb2041dff71e87e1f76ac4c4cc625f","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.027773350022361894","54.2941219587153","2557.57","","","Create Vault",""
"0x1dd9ce57939a64678b2b23cd367729f1549483b1aa61a29f6a0e29b40ca7584a","14369809","1647059268","2022-03-12 04:27:48","0xdbaf4a9193f60ab43a3077a0b42bd7211e9c7df4","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.03053466271026774","59.6922121323024","2569.87","","","Create Vault",""
"0x3eb7488e64cf08a8e4a3f55605efe2f010f307cfdd91b4ed0c3171decc61f013","14376523","1647149918","2022-03-13 05:38:38","0x31d1738bfade25266ea04e37967eff68e5476682","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0183045216","35.78350927584","2516.83","","","Create Vault",""
"0xff60132d7a598fa496f3b1812e99e5e9d426eebacbc4af8b649a391c6b88e86d","14381661","1647219725","2022-03-14 01:02:05","0xf73fe15cfb88ea3c7f301f16ade3c02564aca407","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.04177036495553976","81.6568864515847","2591.45","","","Create Vault",""
"0x179358d0c380bf24212c419034ea39b7e95a0ba988d87108ec6a7255908a3048","14384226","1647254355","2022-03-14 10:39:15","0x68eb5695d71fc634e7f30c3ff08abbc3a4ca0292","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0174824869595454","34.1765137572153","2591.45","","","Create Vault",""
"0x6fe9a791a26261b09e59e69ba218018dea91e555b7f877239c50d4d8bcb38a8b","14384912","1647263437","2022-03-14 13:10:37","0xb73888476dccade29770175966ccc5ad50e45b48","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.026762404057182426","52.3178236913859","2591.45","","","Create Vault",""
"0x6bb9e73f2a338667076febdce42a276297b3dcfdfd0f9b14a9724cbbeb0b3afa","14388034","1647304743","2022-03-15 00:39:03","0x0545843735d3fe49de98814178d9d84a948e1f60","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.044744071719889056","87.4701858052111","2619.61","","","Create Vault",""
"0x631bb81947aea0f2b88eaf0e24521a3ee1a7819f4f9139e0b9319d6627a39fb4","14395386","1647404128","2022-03-16 04:15:28","0x124b0b991b7dc67671fc5c3b7b58aa422bf196ef","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.04140188549353296","80.9365459513076","2775.15","","","Create Vault",""
"0x759d9f0a205f3c1e6d6bcfcdabc71471ababa44eee2146c8369150583b37229a","14398573","1647446400","2022-03-16 16:00:00","0xb618aacb9dcdc21ca69d310a6fc04674d293a193","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.072969580261971168","142.648232454127","2775.15","","","Create Vault",""
"0x0a9b9dc11aa94b35270168f6c4ddba5550a80086e7c5f241976c465bec561d37","14408955","1647586981","2022-03-18 07:03:01","0x3b502b054715a8e0d8f657169615a88b2ccdd429","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.039440242540792632","77.1017301429955","2941.32","","","Create Vault",""
"0x08dd65f09a595d42900a657aa437d60373b49c0716d364a97b8c70392783af82","14414262","1647658385","2022-03-19 02:53:05","0xb618aacb9dcdc21ca69d310a6fc04674d293a193","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.051515318678666736","100.707296484926","2952.64","","","Create Vault",""
"0xdf89f9a518c0c1975441776ea3efcf712057ea5625170d6589bafd56c061fe37","14422110","1647764128","2022-03-20 08:15:28","0x952ca53325e9cb467168b9b154a2ed693e2ff61d","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.019148084655460316","37.4325906929594","2861.26","","","Create Vault",""
"0x6e99e2b3fbd344aa701c946c0c4c2124e69ef2eb9a07a0856ac0bb2c8ef7e60a","14427677","1647838470","2022-03-21 04:54:30","0x7902dc17644cb68fc421d3889e77bdd8125fddb0","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.02453141772896616","47.956468518356","2895.01","","","Create Vault",""
"0xcacb5c79501b4aa4843784f94c5121e2dae17c6adec854a821436fec9e7af264","14428723","1647852402","2022-03-21 08:46:42","0xf133b16add084cb99a4915d589a2c43c475ba068","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.019639705202874288","38.3936597010989","2895.01","","","Create Vault",""
"0x6102a2df1df05232cb63ba7068daef2225e5e9b81a3e5c5d0f5b04f4a1ee0755","14429478","1647862975","2022-03-21 11:42:55","0xf312939afcc1fffdf31601ab42e7ff59b5abda6c","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.02082575309850594","40.7122647322693","2895.01","","","Create Vault",""
"0xcd8a0da3cd382dd94520594cda7904344da09f20ee63a0632ee40f6317f9900c","14436449","1647956876","2022-03-22 13:47:56","0x32cc2ec897f21a77a704e9a7313af6a640c47bb5","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.041684642759350824","81.4893081302549","2970.47","","","Create Vault",""
"0xa92d303d6b7d17e93df92386fc81fe6952113004ff4558ff7cbd33e42a3d426d","14436628","1647959377","2022-03-22 14:29:37","0xe323cf1ca53ddb43e838093016559ea6af78af26","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.051682626683259288","101.034366903104","2970.47","","","Create Vault",""
"0x2b2176c9bc2d15e90703e3db4f7e1a06dbc9b902bb6f7713bd9f88d3eed104ce","14440108","1648005341","2022-03-23 03:15:41","0x0c2e9a64c9382bc2f99b092b3d0c3164375536d3","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.04749359275655796","92.8452244797952","3032.98","","","Create Vault",""
"0x4958f57d3a7bcf760f03efe5e2fd7e639494bf983c98d828ca02c82a6c4a71bb","14441786","1648028503","2022-03-23 09:41:43","0x4b94af366173b2972eb315d8dc9aa4cd6424b4c0","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.028852592135883412","56.4039323664385","3032.98","","","Create Vault",""
"0xc8e1d94679b965981e28ec4f5c298a30aa90d70414d1fff3327d2bb2f8ad7ad8","14451726","1648161841","2022-03-24 22:44:01","0x958bb4e56d0a19f9c1e6e33730716000d0f66787","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.064539129184134","126.167543642064","3112.85","","","Create Vault",""
"0xbed0e0b632500b4f9bc573c28abd0aed829b94ce76b902d09b55ce70b2ae5659","14452590","1648172816","2022-03-25 01:46:56","0x327f66c77330ad01cbe89de9523811cba0c33fe6","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.04328551746873354","84.6188580996272","3104.04","","","Create Vault",""
"0xf61227d6c18dd79fecd4acecf0e3cf6fad50bf1306f1df6f800427fc2ebaf0ed","14455322","1648209814","2022-03-25 12:03:34","0x86f2ad57b59bb5be8091a0a5fdbecb168b63ca17","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.032486504213174076","63.507867086334","3104.04","","","Create Vault",""
"0xf81e7772e4a59df7007000e05bb72418444b603b410c74d9dcd27241b77e670e","14455510","1648212472","2022-03-25 12:47:52","0x9d45c4ce709f2c4dbc64bf50de896970e640b7f3","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.050827920529659192","99.3635018434308","3104.04","","","Create Vault",""
"0x590de4ce807496a39a6c39793b999fd70b51a041c60328ad9d1d40d367791a4b","14458645","1648254749","2022-03-26 00:32:29","0x9726041047644626468922598128349778349982","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.038085274945070636","74.4529039901186","3146.36","","","Create Vault",""
"0x81679a03bf41b471b3e4b4673502b0b550ff47139b93a659bd11af408449d00d","14459114","1648261071","2022-03-26 02:17:51","0x9726041047644626468922598128349778349982","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.046526125449341952","90.9539226409186","3146.36","","","Create Vault",""
"0x624afdb24da7ca5f63bc748e53fef6de6b9ea68e41d834b3499ba0d541b8d3ca","14461422","1648292083","2022-03-26 10:54:43","0x5e59ac40c4d661e55a97c317a5002bf6d9e7109c","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.030693846421239456","60.003400368881","3146.36","","","Create Vault",""
"0xa1785a274a0b0aacb69708da52b97a8c44951ed684682391501f8dcab4e3c75e","14461482","1648292967","2022-03-26 11:09:27","0x5e59ac40c4d661e55a97c317a5002bf6d9e7109c","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.029119457990364768","56.9256284253641","3146.36","","","Create Vault",""
"0x0597983558898f19a199fdf30868c8e4c1247fcc7a11b4a87214c853d8c5e064","14463543","1648320697","2022-03-26 18:51:37","0x94539fc57e43312f85e37b47eabefbb8b267a889","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.044886943285865964","87.7494854295394","3146.36","","","Create Vault",""
"0xb210612a3a700bd88efe6a6166503b683b09dcaee6ad4f8124526ab12cfbfcc9","14468296","1648385113","2022-03-27 12:45:13","0x67a3ee5e8a5f18bfef93bd726b6712caff7a5f28","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.029067922705572432","56.8248820971236","3296.46","","","Create Vault",""
"0x610ccc672d3a521307f9be342a53c8391b782608f95bf48d1400381dcce0369d","14468305","1648385214","2022-03-27 12:46:54","0x67a3ee5e8a5f18bfef93bd726b6712caff7a5f28","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.028401595799468112","55.5222796283802","3296.46","","","Create Vault",""
"0xfd8b9721972987559a24d83f308413a99b382e41d869ede5867a00e3fd0c7f2b","14469983","1648406913","2022-03-27 18:48:33","0xc08be15e7aadd07a9882aa710df29b7331aa9334","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0389117577254896","76.0685951775596","3296.46","","","Create Vault",""
"0xa041993ef5834c9d92d4cd903cbcd4f4decdc29307515e97204d0a556e908f59","14471407","1648426784","2022-03-28 00:19:44","0x94539fc57e43312f85e37b47eabefbb8b267a889","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0499350839255133","97.618095565986","3334.29","","","Create Vault",""
